"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni","DF_Param","DF_ART_Con","T_ART_Omni","T_Param","T_ART_Con","P_ART_Omni","P_Param","P_ART_Con","P_Nonparam"
115,8,"between","918","2","b c","3","a d",28,28,28,-1.9946085877584,1.90339964115273,-2.04345418083059,0.0559032608823166,0.0673147859101319,0.050519495803272,0.0379176379176379
115,8,"between","919","2","b c","4","b d",28,28,28,2.32159360214502,1.43105339412669,3.90113979976749,0.0277529227678051,0.163482117263317,0.000547409837079323,0.00699300699300699
115,8,"between","920","3","a d","4","b d",28,28,28,4.31620218990342,-0.472346247026036,1.8576856189369,0.000179061166830267,0.640340512601848,0.0737595416943551,0.0649572649572649
116,24,"between","921","5","a","6","b",92,92,92,-0.372013160779016,0.0207224857782878,-0.372013160779016,0.710738558232433,0.983511909312857,0.710738558232433,0.336838592738048
116,24,"between","922","7","c","8","d",92,92,92,0.732525738923441,0.867339696866939,0.732525738923441,0.46570992232738,0.388012563345129,0.46570992232738,0.64841368896451
116,24,"between","923","1","a c","2","b c",92,92,92,1.64694854583481,2.32689629417748,1.48277653395715,0.102980375148935,0.0221657397565821,0.141551351198297,0.125281743741575
116,24,"between","924","1","a c","3","a d",92,92,92,1.52275242598497,2.92554506520751,2.53419989439949,0.131250651742343,0.00433050206136459,0.0129606519435171,0.0414876722631996
116,24,"between","925","1","a c","4","b d",92,92,92,-1.22576170460492,0.627954791463767,-0.37204211215652,0.223416869465998,0.531589245623577,0.710717076408445,0.926767514801739
116,24,"between","926","2","b c","3","a d",92,92,92,-0.124196119849838,0.598648771030028,-1.05142336044234,0.901430947308269,0.550878265173207,0.295818092466226,0.206792440630272
116,24,"between","927","2","b c","4","b d",92,92,92,-2.87271025043973,-1.69894150271371,-1.85481864611367,0.00505248644863795,0.0927095659457993,0.0668250142163201,0.0559615691465394
116,24,"between","928","3","a d","4","b d",92,92,92,-2.74851413058989,-2.29759027374374,-2.90624200655601,0.00720521454840543,0.0238523856863612,0.00458247433763185,0.0033935372788444
117,8,"between","929","5","a","6","b",28,28,28,4.0274201756317,3.90825500515159,4.0274201756317,0.000390404632969714,0.000537112244756078,0.000390404632969714,0.000653479977944381
117,8,"between","930","7","c","8","d",28,28,28,-3.01087730489818,-2.79125585858957,-3.01087730489818,0.00546815208523426,0.00934992353159139,0.00546815208523426,0.668930879611627
117,8,"between","931","1","a c","2","b c",28,28,28,-4.25295396412984,-0.210198189838436,0.176114562044923,0.000212531388839133,0.835035095276542,0.861471526946188,0.959129759129759
117,8,"between","932","1","a c","3","a d",28,28,28,-2.86987950425022,-4.94746775222275,-4.18272084856698,0.00773022558962691,3.2017479833665e-05,0.000256976650241985,0.000310800310800311
117,8,"between","933","1","a c","4","b d",28,28,28,-0.484076060957869,0.789837671113591,3.30214803834235,0.632096676938826,0.436260794106682,0.00262599255322479,0.00466200466200466
117,8,"between","934","2","b c","3","a d",28,28,28,1.38307445987962,-4.73726956238432,4.3588354106119,0.177572565917921,5.68759549665686e-05,0.000159500728911776,0.00186480186480186
117,8,"between","935","2","b c","4","b d",28,28,28,3.76887790317197,1.00003586095203,3.12603347629743,0.000778130810808067,0.325857657916525,0.00410302874866711,0.0281274281274281
117,8,"between","936","3","a d","4","b d",28,28,28,2.38580344329235,5.73730542333635,7.48486888690932,0.024045457687256,3.71928065030431e-06,3.75097371384697e-08,0.000155400155400155
118,40,"between","937","5","a","6","b",156,156,156,-13.9904023452519,-6.28874818783296,-13.9904023452519,2.44932672041045e-29,3.07180889451433e-09,2.44932672041042e-29,8.07948201259801e-23
118,40,"between","938","7","c","8","d",156,156,156,-1.74859168176122,-0.57224242491283,-1.74859168176122,0.0823286629503718,0.567981481723359,0.0823286629503718,0.801947529380203
118,40,"between","939","1","a c","2","b c",156,156,156,3.4715056160236,-4.14221066588287,-11.3497038470609,0.000669666486127648,5.61981923177531e-05,3.8144719647445e-22,7.66293172063862e-17
118,40,"between","940","1","a c","3","a d",156,156,156,2.27643854442304,-0.100030676230069,-0.611843873156922,0.0241797891013858,0.920448407419635,0.541531739188905,0.684178346081558
118,40,"between","941","1","a c","4","b d",156,156,156,3.89344261593331,-4.85145298792979,-11.3038155565742,0.000146168519573382,2.94467874215612e-06,5.08438109703144e-22,2.65219554446106e-16
118,40,"between","942","2","b c","3","a d",156,156,156,-1.19506707160055,4.0421799896528,-10.737859973904,0.233874473697569,8.29582053495816e-05,1.74291855658769e-20,2.28862648280911e-14
118,40,"between","943","2","b c","4","b d",156,156,156,0.421936999909708,-0.709242322046923,0.0458882904867667,0.673651893969324,0.479232760558514,0.963457976931707,0.988549105096759
118,40,"between","944","3","a d","4","b d",156,156,156,1.61700407151026,-4.75142231169972,-10.6919716834173,0.107897752515072,4.54990223856344e-06,2.31913688582046e-20,2.28862648280911e-14
119,32,"between","945","5","a","6","b",124,124,124,7.36060619783715,4.75082268917638,7.36060619783715,2.21011941459778e-11,5.50375311652152e-06,2.21011941459778e-11,8.15520512497895e-08
119,32,"between","946","7","c","8","d",124,124,124,6.45627756149456,4.22671989640897,6.45627756149456,2.19341456584243e-09,4.55843669534289e-05,2.19341456584243e-09,9.23408523113945e-06
119,32,"between","947","1","a c","2","b c",124,124,124,1.47379498007389,5.33289692297268,5.30958054267643,0.143070945813062,4.4163405937172e-07,4.90190027657858e-07,9.08516013477618e-07
119,32,"between","948","1","a c","3","a d",124,124,124,1.49601299484888,4.96230028416804,4.48194808398586,0.137191130326072,2.24572108486821e-06,1.66062898410264e-05,6.98383501892164e-06
119,32,"between","949","1","a c","4","b d",124,124,124,-3.20680013252259,6.34808124065841,8.73046137193079,0.00170770663581707,3.73606367329741e-09,1.43610092883089e-14,3.97798801026948e-10
119,32,"between","950","2","b c","3","a d",124,124,124,0.0222180147749831,-0.370596638804641,0.82763245869057,0.982309760579173,0.711570302072886,0.40946864972051,0.346257268855274
119,32,"between","951","2","b c","4","b d",124,124,124,-4.68059511259648,1.01518431768573,3.42088082925436,7.37260560270645e-06,0.311994714252683,0.000845763345884533,0.000400878505621252
119,32,"between","952","3","a d","4","b d",124,124,124,-4.70281312737147,1.38578095649037,4.24851328794493,6.72327903714809e-06,0.168301082923419,4.18819747786312e-05,8.12137968876712e-05
120,24,"between","953","5","a","6","b",92,92,92,-2.3344310801603,-2.54885898333138,-2.3344310801603,0.0217494983934269,0.0124634111240478,0.0217494983934268,0.00179498775076566
120,24,"between","954","7","c","8","d",92,92,92,-0.198659715849495,0.0897927608202851,-0.198659715849495,0.842967294133956,0.928647095968668,0.842967294133956,0.0857606122556641
120,24,"between","955","1","a c","2","b c",92,92,92,5.46225783897819,-0.29938118179396,0.0994831235272652,3.97784355644226e-07,0.765324512433039,0.920971141686815,0.846132512586467
120,24,"between","956","1","a c","3","a d",92,92,92,1.9868147405621,1.5664273596854,3.94421325043393,0.0499177698024277,0.120681915285643,0.000156168514950376,0.000557233513491027
120,24,"between","957","1","a c","4","b d",92,92,92,3.60592048436345,-1.73882240132438,-1.09431435879992,0.000505044776745027,0.0854111416687798,0.276673956379036,0.340867860214887
120,24,"between","958","2","b c","3","a d",92,92,92,-3.47544309841609,1.86580854147936,-3.84473012690666,0.000780040548944092,0.0652545285232164,0.000222048301472966,0.000117169112444165
120,24,"between","959","2","b c","4","b d",92,92,92,-1.85633735461474,-1.43944121953042,-1.19379748232718,0.0666061207906043,0.153419465415304,0.235626365533347,0.214346278801561
120,24,"between","960","3","a d","4","b d",92,92,92,1.61910574380135,-3.30524976100978,-5.03852760923384,0.108847722525574,0.00135373093625881,2.33202557553611e-06,7.76212274436937e-06
121,8,"between","961","5","a","6","b",28,28,28,-2.01872423197238,-1.5857709324606,-2.01872423197238,0.053185242265892,0.124021773811548,0.0531852422658921,0.0468149925836043
121,8,"between","962","7","c","8","d",28,28,28,0.63388941119106,0.847681798936652,0.63388941119106,0.531297746957262,0.403803309193625,0.531297746957262,0.20987132187094
121,8,"between","963","1","a c","2","b c",28,28,28,2.13094302215537,-1.60097205125581,-1.40028008402801,0.0420124511318703,0.120606887519336,0.172413635882898,0.160528360528361
121,8,"between","964","1","a c","3","a d",28,28,28,-2.19651049976015,0.119738876812115,1.03620726218073,0.0364997966886261,0.905545027810539,0.30897210857903,0.278632478632479
121,8,"between","965","1","a c","4","b d",28,28,28,0.327837388023902,-0.521907831434885,-0.532106431930644,0.745473458866591,0.605839035449033,0.598849527299698,0.645376845376845
121,8,"between","966","2","b c","3","a d",28,28,28,-4.32745352191552,1.72071092806792,-2.43648734620874,0.000173679448529385,0.0963378946738151,0.021444892316915,0.0206682206682207
121,8,"between","967","2","b c","4","b d",28,28,28,-1.80310563413147,1.07906421982092,0.868173652097365,0.0821442718713999,0.289767224714105,0.392679743186487,0.573737373737374
121,8,"between","968","3","a d","4","b d",28,28,28,2.52434788778405,-0.641646708247,-1.56831369411137,0.0175403414549242,0.526320920781525,0.128041184232879,0.234498834498834
122,40,"between","969","5","a","6","b",156,156,156,0.505686620888765,0.473462723718981,0.505686620888765,0.613790443634472,0.636544972854729,0.613790443634473,0.0491400667222475
122,40,"between","970","7","c","8","d",156,156,156,3.17667540572035,1.69135133204717,3.17667540572035,0.00179598379081224,0.0927664792982205,0.00179598379081224,0.00172153248395707
122,40,"between","971","1","a c","2","b c",156,156,156,4.10890218234722,3.84308715168433,4.36574563043882,6.40278705278662e-05,0.00017645188557857,2.29743528416169e-05,3.97381043352765e-05
122,40,"between","972","1","a c","3","a d",156,156,156,3.7162031684335,4.70426444536304,8.9170734793144,0.000281345321591058,5.57397671553155e-06,1.20674707274034e-15,6.35542634746254e-12
122,40,"between","973","1","a c","4","b d",156,156,156,-3.22821689379071,1.5307546988402,1.04047735582584,0.00151856813511726,0.127855351346956,0.29972806709641,0.28936933626256
122,40,"between","974","2","b c","3","a d",156,156,156,-0.392699013913717,0.86117729367871,-4.55132784887559,0.69507786348627,0.390462118031451,1.06648787151258e-05,1.56245609951945e-06
122,40,"between","975","2","b c","4","b d",156,156,156,-7.33711907613793,-2.31233245284413,-3.32526827461298,1.12194532821921e-11,0.0220667403609632,0.00110122949428575,0.00171977717036712
122,40,"between","976","3","a d","4","b d",156,156,156,-6.94442006222421,-3.17350974652284,-7.87659612348857,9.65711089292220e-11,0.00181446927515491,5.35464580372743e-13,6.90507238089803e-11
123,24,"between","977","5","a","6","b",92,92,92,3.21781024425316,2.93450517240001,3.21781024425316,0.00178422020858703,0.00421793471092214,0.00178422020858703,0.0237704496209497
123,24,"between","978","7","c","8","d",92,92,92,3.20735290187573,2.88673427624528,3.20735290187573,0.00184351706586431,0.00485076805303751,0.00184351706586431,0.00749715483204495
123,24,"between","979","1","a c","2","b c",92,92,92,1.89043322212799,5.0922658052638,5.4398179771079,0.0618476678434318,1.87065359338501e-06,4.37573491742681e-07,8.86689760919664e-08
123,24,"between","980","1","a c","3","a d",92,92,92,2.20053583269788,5.05848668064943,5.77865148644078,0.0302724250134872,2.14898523674195e-06,1.01847179967305e-07,1.29464385664971e-06
123,24,"between","981","1","a c","4","b d",92,92,92,-2.96982884738088,4.11623788904772,4.13376881386115,0.00379993704783208,8.38880058318959e-05,7.8669665646077e-05,0.000393260011708904
123,24,"between","982","2","b c","3","a d",92,92,92,0.31010261056989,-0.0337791246143712,-0.338833509332882,0.757184298088121,0.973126462048843,0.7355072935705,0.587992653723386
123,24,"between","983","2","b c","4","b d",92,92,92,-4.86026206950887,-0.97602791621608,-1.30604916324674,4.80420892393008e-06,0.331610093927073,0.194791951299163,0.310444457705876
123,24,"between","984","3","a d","4","b d",92,92,92,-5.17036468007876,-0.942248791601709,-1.64488267257962,1.35506274299486e-06,0.348532997122498,0.103406754724855,0.159171691223494
124,16,"between","985","5","a","6","b",60,60,60,0.882087095699085,-0.0935706570826028,0.882087095699085,0.38124997176255,0.925761981717112,0.38124997176255,0.258496022005298
124,16,"between","986","7","c","8","d",60,60,60,-1.44615479363028,-1.29684020746283,-1.44615479363028,0.153337574552183,0.199651292141321,0.153337574552183,0.196489716443163
124,16,"between","987","1","a c","2","b c",60,60,60,0.464062408244729,-0.514242905461688,0.503976268425707,0.64428238889588,0.60897113352918,0.616123662469694,0.539149690110503
124,16,"between","988","1","a c","3","a d",60,60,60,1.50079757559997,-1.36508296413083,-1.22665921937578,0.138652286277143,0.177323913478034,0.224742677332237,0.20987132187094
124,16,"between","989","1","a c","4","b d",60,60,60,2.61652208903943,-0.983168950955525,-0.114107834360538,0.0112229350237667,0.329472326072906,0.909533292347392,0.867207775652105
124,16,"between","990","2","b c","3","a d",60,60,60,1.03673516735525,-0.850840058669146,1.73063548780148,0.304019585109812,0.398241072123657,0.0886572246990424,0.0864607178417516
124,16,"between","991","2","b c","4","b d",60,60,60,2.1524596807947,-0.468926045493837,-0.618084102786245,0.035393172706649,0.640821912777602,0.538859081644786,0.668930879611627
124,16,"between","992","3","a d","4","b d",60,60,60,1.11572451343945,0.381914013175309,1.11255138501524,0.268988751924253,0.703874470231692,0.270338884632079,0.32261573863689
125,24,"between","993","5","a","6","b",92,92,92,1.72710987634082,1.10983723829901,1.72710987634082,0.0875039403746478,0.269961673135963,0.0875039403746477,0.223555627156799
125,24,"between","994","7","c","8","d",92,92,92,-3.86915701854295,-2.81283626732366,-3.86915701854295,0.000203769595093598,0.00600333286618665,0.000203769595093598,0.000308408365918872
125,24,"between","995","1","a c","2","b c",92,92,92,-0.897913439861206,0.38556693730585,0.724270371215554,0.371575577726422,0.700707504096878,0.470737601913072,0.340867860214887
125,24,"between","996","1","a c","3","a d",92,92,92,0.211577304794883,-2.38818209890075,-2.88049514048324,0.832904812123275,0.0189755455502712,0.00493957817493538,0.00482330669976306
125,24,"between","997","1","a c","4","b d",92,92,92,0.521202628884954,-1.20420216177744,-1.75815250417211,0.603477976583375,0.231600442099509,0.082047292049441,0.0677264535477586
125,24,"between","998","2","b c","3","a d",92,92,92,1.10949074465609,-2.7737490362066,3.60476551169879,0.270110251829762,0.00670968554023392,0.00050701471354806,0.00253572468942409
125,24,"between","999","2","b c","4","b d",92,92,92,1.41911606874616,-1.58976909908329,-2.48242287538767,0.159244377519598,0.115317584789449,0.0148628071669999,0.0153188676788064
125,24,"between","1000","3","a d","4","b d",92,92,92,0.309625324090071,1.1839799371233,1.12234263631113,0.757546102526739,0.239471030886309,0.264637382887174,0.185272618270148
126,16,"between","1001","5","a","6","b",60,60,60,1.4389034373834,0.986224933863817,1.4389034373834,0.155374367818146,0.327983199893987,0.155374367818146,0.135073353455769
126,16,"between","1002","7","c","8","d",60,60,60,3.64310173179016,2.54182769064527,3.64310173179016,0.00056364689782799,0.013628347133358,0.00056364689782799,2.04974176280465e-06
126,16,"between","1003","1","a c","2","b c",60,60,60,0.692594768554095,2.28156944015076,1.6745844621159,0.491235916342828,0.0260774977454645,0.099221099217335,0.0731153282175784
126,16,"between","1004","1","a c","3","a d",60,60,60,-0.476868529168393,3.38154669830341,7.68969185003621,0.635188035014675,0.00127325840662998,1.65984165427261e-10,9.98202586512596e-08
126,16,"between","1005","1","a c","4","b d",60,60,60,-4.30317077511479,2.49470993517337,3.01425203180862,6.30907730538153e-05,0.0153766917771055,0.00377119109043093,0.0210799191103207
126,16,"between","1006","2","b c","3","a d",60,60,60,-1.16946329772249,1.09997725815265,-6.01510738792031,0.246841903726152,0.275735844891924,1.15930834291543e-07,6.48831681233187e-07
126,16,"between","1007","2","b c","4","b d",60,60,60,-4.99576554366888,0.213140495022618,1.33966756969272,5.37054575034863e-06,0.831939933794765,0.185405658272224,0.171256260747419
126,16,"between","1008","3","a d","4","b d",60,60,60,-3.82630224594639,-0.886836763130037,-4.67543981822759,0.000312546339584299,0.37870776837347,1.70878812106019e-05,2.3617473196888e-05
127,32,"between","1009","5","a","6","b",124,124,124,-8.09591218618633,-7.01021250493548,-8.09591218618632,4.4957018235344e-13,1.35065724402061e-10,4.49570182353449e-13,5.09360371286621e-12
127,32,"between","1010","7","c","8","d",124,124,124,5.97852767575252,4.33399948699632,5.97852767575252,2.22974745926809e-08,2.99587676750781e-05,2.22974745926809e-08,0.000709336454445711
127,32,"between","1011","1","a c","2","b c",124,124,124,-1.44487449347722,-7.73346674682408,-8.91173964276785,0.1510154436719,3.11208322264168e-12,5.3114970595533e-15,7.02453913620214e-13
127,32,"between","1012","1","a c","3","a d",124,124,124,-4.82010131024,0.288102479888646,1.2677197059252,4.11403899267134e-06,0.773749289180567,0.207273409607978,0.241869407294467
127,32,"between","1013","1","a c","4","b d",124,124,124,1.33313753264831,-1.8923683728845,-3.47798194413679,0.184930775081744,0.0607734528353545,0.000697449550464163,0.00402180346744808
127,32,"between","1014","2","b c","3","a d",124,124,124,-3.37522681676278,8.02156922671273,-10.179459348693,0.000985132578472384,6.69994317096046e-13,4.63592700091501e-18,1.28034982601133e-14
127,32,"between","1015","2","b c","4","b d",124,124,124,2.77801202612553,5.84109837393958,5.43375769863106,0.00631991737495882,4.27402512418673e-08,2.80421017248473e-07,7.68497421006157e-07
127,32,"between","1016","3","a d","4","b d",124,124,124,6.15323884288832,-2.18047085277315,-4.74570165006199,9.64452112731109e-09,0.0311105175045999,5.6228536008103e-06,8.12137968876712e-05
128,16,"between","1017","5","a","6","b",60,60,60,-0.171655494892703,-0.134049226432132,-0.171655494892704,0.864286015745981,0.893812280570807,0.86428601574598,0.90977241021237
128,16,"between","1018","7","c","8","d",60,60,60,-0.449644722653903,-0.23805962945237,-0.449644722653903,0.654586862767115,0.81264596790967,0.654586862767115,0.645384262890434
128,16,"between","1019","1","a c","2","b c",60,60,60,2.89341230313418,1.6000488225996,2.75599673229524,0.00530428519273987,0.114840666552206,0.00773825516858343,0.0151847542389463
128,16,"between","1020","1","a c","3","a d",60,60,60,2.65573914966245,1.52650236131004,2.30182498614921,0.0101210715349162,0.132139416078743,0.0248323257734519,0.0287969767238622
128,16,"between","1021","1","a c","4","b d",60,60,60,0.155004230525046,-0.263120695335499,-0.268374213631747,0.877338249657992,0.79335902157724,0.789331863893362,0.838059800952748
128,16,"between","1022","2","b c","3","a d",60,60,60,-0.237673153471737,-0.073546461289556,0.454171746146033,0.812944346681844,0.9416159154271,0.651343956074012,0.564102006388863
128,16,"between","1023","2","b c","4","b d",60,60,60,-2.73840807260914,-1.8631695179351,-3.02437094592699,0.00811495746815955,0.0673350163293665,0.00366361988027882,0.00660615462766969
128,16,"between","1024","3","a d","4","b d",60,60,60,-2.5007349191374,-1.78962305664554,-2.57019919978096,0.0151423718506689,0.0785613387632024,0.0126644672655423,0.0135615370849147
129,32,"between","1025","5","a","6","b",124,124,124,-1.23892981276841,-0.399884359569135,-1.23892981276841,0.217711531428742,0.689929694298777,0.217711531428742,0.23256487014176
129,32,"between","1026","7","c","8","d",124,124,124,-0.922678213831763,-1.3047827187467,-0.922678213831763,0.357966766749657,0.194383148037319,0.357966766749657,0.291161951558441
129,32,"between","1027","1","a c","2","b c",124,124,124,0.0346066275515072,-0.587179243190887,-1.17834129901079,0.97244906273331,0.558150956990822,0.240916902114477,0.241869407294467
129,32,"between","1028","1","a c","3","a d",124,124,124,2.29095874390978,-1.22703900924993,-1.08070730566418,0.023653788540247,0.222132526496889,0.281924731512366,0.275886991405894
129,32,"between","1029","1","a c","4","b d",124,124,124,2.20098151227586,-1.20538165074259,-1.59244409837744,0.0295887894819763,0.230351218046901,0.113830999532791,0.12147548143168
129,32,"between","1030","2","b c","3","a d",124,124,124,2.25635211635828,-0.639859766059039,-0.0976339933466084,0.0257999586559754,0.523444237702998,0.922380569969801,0.836269854935133
129,32,"between","1031","2","b c","4","b d",124,124,124,2.16637488472436,-0.618202407551702,-0.414102799366649,0.0321953338216143,0.537575762447643,0.679514235705244,0.598222142657888
129,32,"between","1032","3","a d","4","b d",124,124,124,-0.0899772316339197,0.0216573585073368,-0.511736792713258,0.928450482353286,0.982756090298515,0.609745364278387,0.684165976845148
130,16,"between","1033","5","a","6","b",60,60,60,5.23401186033372,4.1945229227174,5.23401186033372,2.23207807568494e-06,9.15481986033702e-05,2.23207807568494e-06,0.0135559162914055
130,16,"between","1034","7","c","8","d",60,60,60,5.29277563836701,4.28427808580623,5.29277563836701,1.79386390243778e-06,6.73308552096123e-05,1.79386390243778e-06,0.000201934633400351
130,16,"between","1035","1","a c","2","b c",60,60,60,2.55998932462096,6.07625671742878,7.19235754755718,0.0130039717723907,9.16015112440226e-08,1.17469277342256e-09,3.32734195504199e-09
130,16,"between","1036","1","a c","3","a d",60,60,60,1.91999199346572,6.1397232018954,8.4488537456244,0.0596165494755982,7.17003990924778e-08,8.43664340040529e-12,3.32734195504199e-09
130,16,"between","1037","1","a c","4","b d",60,60,60,-3.05776502663059,5.99541768945839,6.54244572097069,0.00332857248195204,1.25052973338293e-07,1.50063089516097e-08,3.32734195504199e-09
130,16,"between","1038","2","b c","3","a d",60,60,60,-0.639997331155239,0.0634664844666173,-1.25649619806722,0.52461078159137,0.949606015381813,0.213806182303526,0.27032576790602
130,16,"between","1039","2","b c","4","b d",60,60,60,-5.61775435125155,-0.0808390279703928,-0.649911826586491,5.28901596117037e-07,0.935839018723685,0.518229827004353,0.564102006388863
130,16,"between","1040","3","a d","4","b d",60,60,60,-4.97775702009631,-0.14430551243701,-1.90640802465371,5.73583554254139e-06,0.885742844538183,0.061389827729674,0.109965793427398
131,40,"between","1041","5","a","6","b",156,156,156,-4.33115550168374,-3.24975893961351,-4.33115550168374,2.64419858709332e-05,0.00141488697197327,2.64419858709332e-05,8.3877423544731e-05
131,40,"between","1042","7","c","8","d",156,156,156,1.47148026022038,1.63590077751304,1.47148026022038,0.143175670185893,0.103876368894019,0.143175670185893,0.718823789486404
131,40,"between","1043","1","a c","2","b c",156,156,156,-0.573173276976756,-4.22641755117902,-4.79676317563277,0.567352670370273,4.02782590977031e-05,3.73833047828077e-06,1.3976781275623e-05
131,40,"between","1044","1","a c","3","a d",156,156,156,-3.40399850082266,-0.771734434628893,-1.56036186902952,0.00084417118060993,0.441439191843403,0.120700776519148,0.0824019588779854
131,40,"between","1045","1","a c","4","b d",156,156,156,-0.237779307042759,-1.1411700502945,-2.69143142812836,0.812364281626527,0.255547936888272,0.00789084857879489,0.0116389026550803
131,40,"between","1046","2","b c","3","a d",156,156,156,-2.8308252238459,3.45468311655013,-3.23640130660325,0.00525468760751589,0.000709670396668245,0.00147837141107933,0.00144477278550236
131,40,"between","1047","2","b c","4","b d",156,156,156,0.335393969933997,3.08524750088452,2.10533174750441,0.737778521973711,0.00240667307280345,0.0368643553493765,0.033339728737679
131,40,"between","1048","3","a d","4","b d",156,156,156,3.1662191937799,-0.36943561566561,-1.13106955909883,0.00185771503506266,0.712304045281161,0.259761643324014,0.224853621030215
132,32,"between","1049","5","a","6","b",124,124,124,-1.02368368612313,-0.151223389851515,-1.02368368612313,0.307977639062665,0.880045243476701,0.307977639062665,0.349048475321229
132,32,"between","1050","7","c","8","d",124,124,124,3.34849203519741,2.1161160990538,3.34849203519741,0.00107645510240843,0.0363344585715533,0.00107645510240843,0.000842960199730561
132,32,"between","1051","1","a c","2","b c",124,124,124,-4.70941593677642,-3.61694758951299,-4.07317545649757,6.54122665965958e-06,0.000432201730227414,8.21182903298924e-05,0.000169126261389911
132,32,"between","1052","1","a c","3","a d",124,124,124,-5.71299793988715,-2.013696461656,-1.99746218038557,7.78321276582585e-08,0.0462059801838172,0.0479639238105135,0.07968063248192
132,32,"between","1053","1","a c","4","b d",124,124,124,-0.980152073077017,1.38938895898094,3.69839389275512,0.328919521444388,0.167204339904577,0.000324530989761394,0.000358502927018856
132,32,"between","1054","2","b c","3","a d",124,124,124,-1.00358200311073,1.60325112785699,-2.075713276112,0.317534523922538,0.111423442937258,0.0399872382512884,0.0665934974970477
132,32,"between","1055","2","b c","4","b d",124,124,124,3.7292638636994,5.00633654849393,7.77156934925269,0.000290799496088272,1.85782005874977e-06,2.54256498129085e-12,8.32594707180496e-11
132,32,"between","1056","3","a d","4","b d",124,124,124,4.73284586681013,3.40308542063694,5.69585607314068,5.93294768910585e-06,0.000897729164358531,8.42874530119513e-08,9.08516013477618e-07
133,8,"between","1057","5","a","6","b",28,28,28,-2.53878395393095,-2.46500110354858,-2.53878395393095,0.0169654235362891,0.0200978459247196,0.0169654235362891,0.00955053283305416
133,8,"between","1058","7","c","8","d",28,28,28,-0.775388285870397,-1.39254165097106,-0.775388285870397,0.44461004159299,0.174719122124853,0.44461004159299,0.955558077680757
133,8,"between","1059","1","a c","2","b c",28,28,28,2.22234836425014,0.236005615893109,-0.0660406747127173,0.0345121637724344,0.815146151961699,0.947814733034369,0.959129759129759
133,8,"between","1060","1","a c","3","a d",28,28,28,3.28785785395911,0.994348967358284,2.11330159080695,0.0027236267814113,0.328568951864105,0.0436173105555245,0.13038073038073
133,8,"between","1061","1","a c","4","b d",28,28,28,0.943736976599374,-2.72769464043787,-2.3114236149451,0.353376721947738,0.0108872160040282,0.0283856717478184,0.104895104895105
133,8,"between","1062","2","b c","3","a d",28,28,28,1.06550948970897,0.758343351465175,-2.17934226551966,0.295747629980196,0.454581646752011,0.0378767474375089,0.0104118104118104
133,8,"between","1063","2","b c","4","b d",28,28,28,-1.27861138765076,-2.96370025633098,-2.24538294023238,0.211530783497386,0.00614397369765987,0.032822918308816,0.00699300699300699
133,8,"between","1064","3","a d","4","b d",28,28,28,-2.34412087735974,-3.72204360779615,-4.42472520575204,0.0263967466463345,0.000880764941803929,0.000133356226738459,0.00295260295260295
134,16,"between","1065","5","a","6","b",60,60,60,-6.19723242518885,-4.11027264500604,-6.19723242518885,5.74053336004259e-08,0.00012181992333375,5.74053336004259e-08,2.99881439255371e-09
134,16,"between","1066","7","c","8","d",60,60,60,-2.80350329554481,-1.10687852649053,-2.80350329554481,0.00679964160015214,0.272764480816191,0.00679964160015214,0.598222142657888
134,16,"between","1067","1","a c","2","b c",60,60,60,4.81205438035392,-1.27291770827708,-3.21031248710607,1.0466877136772e-05,0.207957484340801,0.00213119103957753,0.00660615462766969
134,16,"between","1068","1","a c","3","a d",60,60,60,3.8141629189902,0.850802639501035,3.06950930784703,0.00032514901540943,0.398261695938023,0.00321770109189019,0.00660615462766969
134,16,"between","1069","1","a c","4","b d",60,60,60,2.59451779954566,-3.68908297184056,-5.1533963608808,0.0118879728208673,0.000486792183786225,3.00873003376048e-06,0.000190034481078313
134,16,"between","1070","2","b c","3","a d",60,60,60,-0.997891461363716,2.12372034777811,-6.2798217949531,0.322339534792263,0.0378255847679585,4.16866594611396e-08,6.48831681233187e-07
134,16,"between","1071","2","b c","4","b d",60,60,60,-2.21753658080826,-2.41616526356348,-1.94308387377473,0.0303851391580041,0.0187449588974953,0.0567020499182505,0.0426194606016011
134,16,"between","1072","3","a d","4","b d",60,60,60,-1.21964511944454,-4.53988561134159,-8.22290566872782,0.227372126992236,2.76382515053462e-05,2.04330615678632e-11,3.99281034605038e-08
135,24,"between","1073","5","a","6","b",92,92,92,-1.28439505269149,-0.788377392288909,-1.28439505269149,0.202228603308249,0.432502746943936,0.202228603308248,0.881148272719304
135,24,"between","1074","7","c","8","d",92,92,92,1.8407242248827,2.02071099290519,1.8407242248827,0.0688853210212203,0.0462167267562715,0.0688853210212203,0.243722621643169
135,24,"between","1075","1","a c","2","b c",92,92,92,-3.00725673863763,-3.01689989151413,-3.88979253308872,0.00339903173693217,0.00330227825324398,0.00018945594266295,0.000921372643126695
135,24,"between","1076","1","a c","3","a d",92,92,92,-5.59171104471432,-1.03057444539101,-2.82626919700253,2.28722598632505e-07,0.305442159972673,0.00577675933738323,0.00996919164057078
135,24,"between","1077","1","a c","4","b d",92,92,92,-1.66738987488819,0.871391445679806,0.816738915557903,0.0988376107700175,0.385808738333466,0.416187545565485,0.546368677913132
