"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni","DF_Param","DF_ART_Con","T_ART_Omni","T_Param","T_ART_Con","P_ART_Omni","P_Param","P_ART_Con","P_Nonparam"
201,40,"between","1606","2","b c","3","a d",156,156,156,0.428606499518824,-1.36740762244558,1.21189817796639,0.668800847608838,0.173464488885754,0.227383740932047,0.213988043858876
201,40,"between","1607","2","b c","4","b d",156,156,156,-0.26578391869603,-1.15318823891929,-1.12533402239737,0.790756557557197,0.250596989422088,0.262175890295008,0.228560607540767
201,40,"between","1608","3","a d","4","b d",156,156,156,-0.694390418214854,0.214219383526299,0.0865641555690288,0.488470232253855,0.830655732760624,0.931128967042969,0.889654378994766
202,24,"between","1609","5","a","6","b",92,92,92,0.0797197461938505,0.417802497926862,0.0797197461938498,0.936633306620799,0.677065042529192,0.9366333066208,0.944762806200003
202,24,"between","1610","7","c","8","d",92,92,92,-0.0577990654359329,-0.790710874497153,-0.0577990654359329,0.954034036059089,0.431146342169478,0.954034036059089,0.909994660631226
202,24,"between","1611","1","a c","2","b c",92,92,92,-0.235941413869593,0.706332067994775,0.0612019129888207,0.814002592227461,0.481766633115962,0.951331166360785,0.910554590341991
202,24,"between","1612","1","a c","3","a d",92,92,92,0.76424501449064,-0.14821593280087,0.0306009564944107,0.446676968086692,0.882496732618861,0.975654066822558,0.910554590341991
202,24,"between","1613","1","a c","4","b d",92,92,92,0.169262318645579,-0.263686041834119,-0.132604144809111,0.86596192457618,0.792611570104439,0.894796052366504,0.975559196195001
202,24,"between","1614","2","b c","3","a d",92,92,92,1.00018642836023,-0.854548000795645,0.0306009564944101,0.319843740535713,0.395021222965682,0.975654066822558,0.975559196195001
202,24,"between","1615","2","b c","4","b d",92,92,92,0.405203732515171,-0.970018109828894,-0.193806057797932,0.686268466557354,0.334580791866396,0.846755013680693,0.910554590341991
202,24,"between","1616","3","a d","4","b d",92,92,92,-0.594982695845061,-0.115470109033249,-0.163205101303522,0.553315660299879,0.908324171997779,0.870714921783302,0.75148727461787
203,8,"between","1617","5","a","6","b",28,28,28,0.0358995601946175,-0.156210354904656,0.0358995601946175,0.971617164721429,0.876988051629599,0.971617164721429,0.838059800952748
203,8,"between","1618","7","c","8","d",28,28,28,0.468422305779708,0.596029025710446,0.468422305779708,0.643108849144843,0.555943921127399,0.643108849144843,0.780443151705548
203,8,"between","1619","1","a c","2","b c",28,28,28,-0.204696082876373,-0.832525433926423,-0.306929320001586,0.839290301865308,0.412157308954169,0.761168253420571,0.798445998445998
203,8,"between","1620","1","a c","3","a d",28,28,28,-0.562914227910025,-0.300611866817916,-0.255774433334655,0.577973304377375,0.765931307450399,0.799994717462162,0.798445998445998
203,8,"between","1621","1","a c","4","b d",28,28,28,0.153522062157279,0.310998764619228,0.358084206668516,0.879087707081765,0.758105121393082,0.722965816859985,0.720901320901321
203,8,"between","1622","2","b c","3","a d",28,28,28,-0.358218145033652,0.531913567108507,-0.0511548866669307,0.722866691363689,0.598981347100687,0.959565298033829,0.959129759129759
203,8,"between","1623","2","b c","4","b d",28,28,28,0.358218145033652,1.14352419854565,0.665013526670101,0.722866691363689,0.262503923594295,0.511482613236284,0.573737373737374
203,8,"between","1624","3","a d","4","b d",28,28,28,0.716436290067304,0.611610631437143,0.613858640003171,0.47965544670102,0.545729754072204,0.544264260151236,0.573737373737374
204,40,"between","1625","5","a","6","b",156,156,156,0.966460912469753,0.837486158719607,0.966460912469753,0.3353094879485,0.403600569664768,0.3353094879485,0.340171332924315
204,40,"between","1626","7","c","8","d",156,156,156,0.344986040415114,0.0659983147530491,0.344986040415114,0.730569556165448,0.947463671330276,0.730569556165448,0.739337897319395
204,40,"between","1627","1","a c","2","b c",156,156,156,0.133937321615315,0.87928628241654,0.911558206079514,0.893624772539004,0.38059848652796,0.363407786282097,0.418229514165269
204,40,"between","1628","1","a c","3","a d",156,156,156,0.428121081591809,0.333761996344797,0.474969802115115,0.669153447752951,0.739007381182405,0.635472787298544,0.628813043084354
204,40,"between","1629","1","a c","4","b d",156,156,156,0.1171951564134,0.638859997889273,0.906760531310674,0.9068561535282,0.523850893124493,0.365931927053415,0.325849580990875
204,40,"between","1630","2","b c","3","a d",156,156,156,0.294183759976495,-0.545524286071742,0.436588403964399,0.769008559161491,0.58617215709253,0.663013539160658,0.684178346081558
204,40,"between","1631","2","b c","4","b d",156,156,156,-0.0167421652019147,-0.240426284527267,-0.00479767476884015,0.986663702160547,0.810315467412064,0.996178153775351,0.904797105887781
204,40,"between","1632","3","a d","4","b d",156,156,156,-0.310925925178409,0.305098001544475,0.431790729195559,0.756272003725762,0.760698198928098,0.666489703359593,0.642477353590679
205,24,"between","1633","5","a","6","b",92,92,92,-0.0144262613332214,0.0558346223685271,-0.0144262613332216,0.988521146733503,0.955594632892924,0.988521146733503,0.997090481365709
205,24,"between","1634","7","c","8","d",92,92,92,-0.737852547764091,-0.519084003420868,-0.737852547764091,0.462481952393928,0.604948641244378,0.462481952393928,0.441218470834454
205,24,"between","1635","1","a c","2","b c",92,92,92,-0.280648933721866,-0.0578310556410596,-0.214941952730309,0.779609830487973,0.954008623801254,0.830288324384632,0.910554590341991
205,24,"between","1636","1","a c","3","a d",92,92,92,-0.346984136237944,-0.464359914567192,-0.752296834556081,0.729395688953725,0.643486913006227,0.453793068757279,0.384241116403253
205,24,"between","1637","1","a c","4","b d",92,92,92,-0.209211023319937,-0.327566778722581,-0.547590212908167,0.834746058578879,0.743983475050239,0.585299359825333,0.616516480356682
205,24,"between","1638","2","b c","3","a d",92,92,92,-0.0663352025160776,-0.406528858926133,0.537354881825772,0.94725489934603,0.685298200952791,0.5923198540877,0.645619885743913
205,24,"between","1639","2","b c","4","b d",92,92,92,0.0714379104019296,-0.269735723081522,-0.332648260177859,0.943204306840184,0.787967666018761,0.740156601892469,0.767049595269156
205,24,"between","1640","3","a d","4","b d",92,92,92,0.137773112918007,0.136793135844611,0.204706621647913,0.890720823572228,0.891493218255205,0.838253552639248,0.894378126272837
206,16,"between","1641","5","a","6","b",60,60,60,-0.763773022039406,-1.23693083846065,-0.763773022039406,0.447995587098796,0.220932343968703,0.447995587098796,0.434776629196561
206,16,"between","1642","7","c","8","d",60,60,60,-0.539503263051145,-0.380733191506815,-0.539503263051145,0.591536235039341,0.704745940521646,0.591536235039341,0.645384262890434
206,16,"between","1643","1","a c","2","b c",60,60,60,-0.354634619652728,-1.54437605792101,-1.15430131839635,0.724106791579478,0.127755673117046,0.252953621535467,0.254227272328748
206,16,"between","1644","1","a c","3","a d",60,60,60,-0.550616909460814,-0.938952895723981,-0.929071792855601,0.583940674014224,0.351519570655166,0.356574680155142,0.401635997474481
206,16,"between","1645","1","a c","4","b d",60,60,60,0.30797216969842,-1.14386120527155,-0.88214897503461,0.759170119374914,0.257224334749302,0.381216782683719,0.360808603321762
206,16,"between","1646","2","b c","3","a d",60,60,60,-0.195982289808086,0.605423162197024,-0.225229525540752,0.845286281625524,0.547181148740439,0.822566090718264,0.867207775652105
206,16,"between","1647","2","b c","4","b d",60,60,60,0.662606789351148,0.400514852649451,0.272152343361743,0.510119821110832,0.690199927685652,0.786439241481946,0.780443151705548
206,16,"between","1648","3","a d","4","b d",60,60,60,0.858589079159234,-0.204908309547573,0.0469228178209907,0.393984371886949,0.838337319058749,0.962730576815656,0.955558077680757
207,8,"between","1649","5","a","6","b",28,28,28,0.0732322148229577,-0.689049197713651,0.0732322148229578,0.942141982467961,0.496462957065853,0.942141982467961,0.925995689195583
207,8,"between","1650","7","c","8","d",28,28,28,0.0366917333533151,0.138903698343479,0.0366917333533151,0.970991146329194,0.890520489453146,0.970991146329194,0.867207775652105
207,8,"between","1651","1","a c","2","b c",28,28,28,0.154956232582617,-1.40546311642105,-0.331470601045245,0.8779674546751,0.170882931377271,0.742757265670801,0.798445998445998
207,8,"between","1652","1","a c","3","a d",28,28,28,-0.542346814039162,-0.820012009116016,-0.53545250938078,0.591870407118252,0.419135378820137,0.596564751469717,0.645376845376845
207,8,"between","1653","1","a c","4","b d",28,28,28,0.490694736511621,-0.389011613243908,-0.0509954770838845,0.627466103955984,0.70021027677386,0.959691187969202,0.959129759129759
207,8,"between","1654","2","b c","3","a d",28,28,28,-0.697303046621778,0.585451107305037,0.203981908335535,0.491362937924188,0.562933679591657,0.839842994822696,0.798445998445998
207,8,"between","1655","2","b c","4","b d",28,28,28,0.335738503929004,1.01645150317715,0.28047512396136,0.73957088800841,0.318117530307681,0.78117495532378,0.720901320901321
207,8,"between","1656","3","a d","4","b d",28,28,28,1.03304155055078,0.431000395872108,0.484457032296895,0.310425143836815,0.669768107754784,0.631829725416902,0.720901320901321
208,8,"between","1657","5","a","6","b",28,28,28,0.615182219222284,0.518361068335398,0.615182219222284,0.543402374453262,0.608278768175416,0.543402374453262,0.668930879611627
208,8,"between","1658","7","c","8","d",28,28,28,-0.251042841042291,0.139440768184982,-0.251042841042291,0.803614182559593,0.890100015202428,0.803614182559593,0.668930879611627
208,8,"between","1659","1","a c","2","b c",28,28,28,-0.461278586257984,-0.0477013772198547,-0.051226750275297,0.648162150807356,0.962292857553322,0.959508545801938,0.959129759129759
208,8,"between","1660","1","a c","3","a d",28,28,28,-0.794424231888749,-0.315638490985456,-0.665947753578853,0.433630596478907,0.754617610897769,0.510894184656062,0.645376845376845
208,8,"between","1661","1","a c","4","b d",28,28,28,-0.281892469379879,0.465136139280525,-3.63987952847085e-16,0.780099029779358,0.645431264765873,1,0.959129759129759
208,8,"between","1662","2","b c","3","a d",28,28,28,-0.333145645630765,-0.267937113765601,0.614721003303556,0.741506134804459,0.790711732828098,0.543702626793091,0.573737373737374
208,8,"between","1663","2","b c","4","b d",28,28,28,0.179386116878104,0.51283751650038,0.0512267502752967,0.858926364913581,0.612087449708719,0.959508545801939,1
208,8,"between","1664","3","a d","4","b d",28,28,28,0.51253176250887,0.780774630265981,0.665947753578853,0.612298602346294,0.441486481152215,0.510894184656062,0.441802641802642
209,24,"between","1665","5","a","6","b",92,92,92,-1.23049278042167,-1.11032942105114,-1.23049278042167,0.221649520658475,0.269750719977373,0.221649520658475,0.209893897780289
209,24,"between","1666","7","c","8","d",92,92,92,-0.943719128208879,-0.394523898252495,-0.943719128208879,0.347784958969749,0.694107380169623,0.347784958969749,0.378921353436654
209,24,"between","1667","1","a c","2","b c",92,92,92,-0.316794771800853,-0.753139201277732,-1.15241781325097,0.752117069793102,0.453289251563319,0.252135113525741,0.300706829728931
209,24,"between","1668","1","a c","3","a d",92,92,92,-0.613151171227457,-0.246988262096027,-0.888860376139759,0.541289264883971,0.805467625442439,0.376396310426263,0.362155524599257
209,24,"between","1669","1","a c","4","b d",92,92,92,-0.235041282303859,-1.06409198677069,-1.51416331516831,0.8146990527967,0.290071968605059,0.133412506141551,0.120214723009748
209,24,"between","1670","2","b c","3","a d",92,92,92,-0.296356399426605,0.506150939181705,-0.263557437111208,0.767625887043083,0.613961444821893,0.792710372534206,0.736023489685306
209,24,"between","1671","2","b c","4","b d",92,92,92,0.0817534894969941,-0.310952785492954,-0.361745501917345,0.935020340632236,0.756539961566799,0.718371737987952,0.736023489685306
209,24,"between","1672","3","a d","4","b d",92,92,92,0.378109888923599,-0.817103724674659,-0.625302939028553,0.706219984303163,0.41598011930793,0.533320257237491,0.573959012946438
210,8,"between","1673","5","a","6","b",28,28,28,0.723304160653824,0.887366285253665,0.723304160653823,0.475492480060502,0.382440802083949,0.475492480060503,0.341380579725783
210,8,"between","1674","7","c","8","d",28,28,28,-0.689364431363384,-1.39216350395231,-0.689364431363384,0.496267630272715,0.17483240107278,0.496267630272715,0.224006525982323
210,8,"between","1675","1","a c","2","b c",28,28,28,-0.561811862998307,0.280528587603578,0.0803219328902491,0.578714036855481,0.781134362338223,0.93655257607632,1
210,8,"between","1676","1","a c","3","a d",28,28,28,-0.357516640089832,-1.33134238426071,-1.49934274728466,0.723385917565473,0.193814942061687,0.144976358881648,0.104895104895105
210,8,"between","1677","1","a c","4","b d",28,28,28,-1.03200033433732e-15,-0.356945536465923,-0.187417843410584,0.999999999999999,0.72380872503665,0.852684553242151,0.959129759129759
210,8,"between","1678","2","b c","3","a d",28,28,28,0.204295222908475,-1.61187097186429,1.57966468017491,0.8396005133535,0.118206526828562,0.125415737357675,0.104895104895105
210,8,"between","1679","2","b c","4","b d",28,28,28,0.561811862998306,-0.637474124069501,-0.267739776300833,0.578714036855482,0.528994789571559,0.790862102240918,0.878477078477078
210,8,"between","1680","3","a d","4","b d",28,28,28,0.357516640089831,0.974396847794788,1.31192490387408,0.723385917565474,0.338203034766953,0.200200329527959,0.382284382284382
211,32,"between","1681","5","a","6","b",124,124,124,0.0989389529985037,0.040826349220285,0.0989389529985041,0.921346506958829,0.967499995718307,0.921346506958829,0.948703218970056
211,32,"between","1682","7","c","8","d",124,124,124,0.00471131630546881,0.0482783902109396,0.00471131630546881,0.996248498535844,0.961572050105803,0.996248498535844,0.982890588092894
211,32,"between","1683","1","a c","2","b c",124,124,124,-0.249898762244566,-0.426338488164671,-0.229897969366807,0.803079170421245,0.6706004149189,0.818549867241903,0.857155698323863
211,32,"between","1684","1","a c","3","a d",124,124,124,-0.303210498190073,-0.421069099446499,-0.259884661023348,0.762237563909959,0.674433557746694,0.79538375834777,0.764151231029726
211,32,"between","1685","1","a c","4","b d",124,124,124,0.0199919009795647,0.0630065654876793,0.0633052379415841,0.984081966758501,0.94986272788552,0.949625379355302,0.95215992693635
211,32,"between","1686","2","b c","3","a d",124,124,124,-0.0533117359455071,0.00526938871817198,0.0299866916565404,0.957569322867418,0.995804123580218,0.976125877163219,0.973411315320471
211,32,"between","1687","2","b c","4","b d",124,124,124,0.26989066322413,0.48934505365235,0.293203207308392,0.787693009854376,0.625461934008631,0.769856955007239,0.794851619323774
211,32,"between","1688","3","a d","4","b d",124,124,124,0.323202399169637,0.484075664934178,0.323189898964932,0.747086366873033,0.629186019246912,0.747095810221765,0.733812096527208
212,8,"between","1689","5","a","6","b",28,28,28,1.86530157448383,2.21077191138729,1.86530157448383,0.0726502453837237,0.0353903428614702,0.0726502453837237,0.0731153282175784
212,8,"between","1690","7","c","8","d",28,28,28,-0.0724218129069802,0.32616280093586,-0.0724218129069802,0.942781085654732,0.746726508105452,0.942781085654732,0.985179110567889
212,8,"between","1691","1","a c","2","b c",28,28,28,-0.902193708896318,1.09338214807691,0.836442457936837,0.374649845995587,0.283543865350748,0.409988000335904,0.382284382284382
212,8,"between","1692","1","a c","3","a d",28,28,28,-0.541316225337792,-0.239237733809238,-0.431712236354497,0.59257099912414,0.812663795489854,0.669256735522755,0.573737373737374
212,8,"between","1693","1","a c","4","b d",28,28,28,-0.824862819562349,1.79388373851124,1.32211872383565,0.416421683761597,0.0836386490103705,0.19682820167957,0.194871794871795
212,8,"between","1694","2","b c","3","a d",28,28,28,0.360877483558527,-1.33261988188615,1.26815469429133,0.720899577538056,0.19340042833095,0.215186287998744,0.278632478632479
212,8,"between","1695","2","b c","4","b d",28,28,28,0.0773308893339694,0.700501590434328,0.485676265898809,0.938910275983063,0.489394572037821,0.630975732977048,0.645376845376845
212,8,"between","1696","3","a d","4","b d",28,28,28,-0.283546594224557,2.03312147232048,1.75383096019014,0.778843923301123,0.0516186171140226,0.090400984235847,0.13038073038073
213,16,"between","1697","5","a","6","b",60,60,60,-0.354178450908844,0.476608845058671,-0.354178450908844,0.724446851895034,0.63537189830333,0.724446851895034,0.654996034180081
213,16,"between","1698","7","c","8","d",60,60,60,0.463360119544637,0.446328775828386,0.463360119544637,0.644782723038311,0.656966473102848,0.644782723038311,0.733812096527208
213,16,"between","1699","1","a c","2","b c",60,60,60,-1.28726579427617,-0.183781212323239,-0.764317274222254,0.20294534288938,0.854804787417162,0.447673718955146,0.467673626817205
213,16,"between","1700","1","a c","3","a d",60,60,60,-0.70470755161104,-0.205192454610771,-0.20506073210841,0.483718819631618,0.838116319359845,0.838218767633454,0.838059800952748
213,16,"between","1701","1","a c","4","b d",60,60,60,-0.826856860556954,0.652615450341417,-0.0745675389485126,0.411594500597643,0.516496943469086,0.940806859366627,0.955558077680757
213,16,"between","1702","2","b c","3","a d",60,60,60,0.582558242665126,-0.0214112422875322,-0.559256542113844,0.562373691414632,0.98298865251645,0.578068312840976,0.514748002342915
213,16,"between","1703","2","b c","4","b d",60,60,60,0.460408933719213,0.836396662664656,0.689749735273741,0.646887048194481,0.406250579327334,0.493010805332612,0.564102006388863
213,16,"between","1704","3","a d","4","b d",60,60,60,-0.122149308945914,0.857807904952188,0.130493193159897,0.903188976269589,0.394412203497086,0.896612772203211,0.838059800952748
214,8,"between","1705","5","a","6","b",28,28,28,0.799981110468339,0.32153703997893,0.799981110468339,0.430456945183553,0.750191503453525,0.430456945183553,0.32261573863689
214,8,"between","1706","7","c","8","d",28,28,28,-4.1503719605559e-16,-0.496784107660582,-4.1503719605559e-16,1,0.623219457864839,1,0.896533177533874
214,8,"between","1707","1","a c","2","b c",28,28,28,-0.076843726421707,0.0969299114026625,0.362255541015802,0.939294337805262,0.923472548929718,0.719880992262352,0.645376845376845
214,8,"between","1708","1","a c","3","a d",28,28,28,-0.0256145754739035,-0.481710521281594,-0.439881728376334,0.979746446401971,0.633755371765075,0.663399559555078,0.798445998445998
214,8,"between","1709","1","a c","4","b d",28,28,28,0.614749811373646,-0.123918389940754,0.59513410309739,0.543683870143022,0.902265196857747,0.556533542199662,0.798445998445998
214,8,"between","1710","2","b c","3","a d",28,28,28,0.0512291509478036,-0.578640432684257,0.802137269392136,0.959506649943136,0.567457634167861,0.429229353627309,0.328205128205128
214,8,"between","1711","2","b c","4","b d",28,28,28,0.691593537795353,-0.220848301343416,0.232878562081588,0.4948876532325,0.826813099094872,0.817549680138886,0.573737373737374
214,8,"between","1712","3","a d","4","b d",28,28,28,0.64036438684755,0.35779213134084,1.03501583147372,0.527141880485744,0.723181993817923,0.309518408193313,0.382284382284382
215,40,"between","1713","5","a","6","b",156,156,156,-2.31812390381566,-2.8019775707428,-2.31812390381566,0.0217414445298706,0.00572307412347448,0.0217414445298706,0.0278471904630439
215,40,"between","1714","7","c","8","d",156,156,156,-0.125447876520405,-0.352888537423389,-0.125447876520405,0.90033050815882,0.724648365096206,0.90033050815882,0.982302761567062
215,40,"between","1715","1","a c","2","b c",156,156,156,1.61793612518526,-1.20824781003589,-0.583816022775221,0.107696527498593,0.228780339114694,0.560187289564616,0.608551305729501
215,40,"between","1716","1","a c","3","a d",156,156,156,1.12604496342998,0.523519653153877,0.974655201202147,0.261875788551613,0.601355570646364,0.331240240332087,0.375427250765175
215,40,"between","1717","1","a c","4","b d",156,156,156,0.863220764256814,-2.23082721881993,-1.59266965208972,0.389341289787784,0.0271189189157221,0.113258551430776,0.120593192305529
215,40,"between","1718","2","b c","3","a d",156,156,156,-0.49189116175528,1.73176746318976,-1.55847122397737,0.623487736615375,0.0852917513649839,0.121147989581476,0.107283861700568
215,40,"between","1719","2","b c","4","b d",156,156,156,-0.754715360928443,-1.02257940878404,-1.0088536293145,0.451557622819416,0.30808987882767,0.314607077588268,0.311837304758313
215,40,"between","1720","3","a d","4","b d",156,156,156,-0.262824199173163,-2.7543468719738,-2.56732485329187,0.79303286801552,0.00658022896155496,0.0111884940436572,0.0116389026550803
216,32,"between","1721","5","a","6","b",124,124,124,1.01725083057374,0.986083284302806,1.01725083057374,0.311014812075622,0.32601243230084,0.311014812075622,0.315786246170549
216,32,"between","1722","7","c","8","d",124,124,124,1.00744107108259,0.750084793235573,1.00744107108259,0.315684717419043,0.454624487395731,0.315684717419043,0.320406200219249
216,32,"between","1723","1","a c","2","b c",124,124,124,-0.0999376032518049,0.824926419329024,0.634370497596485,0.920555257363886,0.41099747643498,0.527007677591515,0.526165732205366
216,32,"between","1724","1","a c","3","a d",124,124,124,0.0899438429266235,0.658050285945591,0.627657582278003,0.928476960806853,0.511725660239059,0.531382436324513,0.517476214550846
216,32,"between","1725","1","a c","4","b d",124,124,124,0.223193980595696,1.227656220907,1.40971221688108,0.823751800335354,0.221901457996381,0.161127878624741,0.174109359763964
216,32,"between","1726","2","b c","3","a d",124,124,124,0.189881446178428,-0.166876133383433,0.00671291531848236,0.849712516853381,0.867739333797224,0.994654696636265,0.930942027683819
216,32,"between","1727","2","b c","4","b d",124,124,124,0.323131583847501,0.402729801577976,0.775341719284594,0.747139865207279,0.687840475383654,0.439613892226643,0.389007184376533
216,32,"between","1728","3","a d","4","b d",124,124,124,0.133250137669073,0.569605934961409,0.782054634603076,0.894211566409498,0.569975464769487,0.435673266461021,0.475153207945446
217,32,"between","1729","5","a","6","b",124,124,124,-1.23445552421623,-0.998159470164101,-1.23445552421623,0.219367496910604,0.320145890718304,0.219367496910604,0.214445585820418
217,32,"between","1730","7","c","8","d",124,124,124,-1.68060956113263,-1.53871872592637,-1.68060956113263,0.0953561890889365,0.126420927135006,0.0953561890889365,0.0840738020195057
217,32,"between","1731","1","a c","2","b c",124,124,124,-1.42314926341723,-2.40380701550805,-2.26816133386138,0.157203997076956,0.0177054824287009,0.0250491707458154,0.0255602874134642
217,32,"between","1732","1","a c","3","a d",124,124,124,-1.29807438753495,-2.78604013089071,-2.61922727627999,0.196671047548696,0.00617462110517249,0.00991253426736362,0.0106920965543022
217,32,"between","1733","1","a c","4","b d",124,124,124,0.0304236184578494,-1.79384377549987,-2.14769753009029,0.975778122111467,0.0752750844467719,0.0336831642605876,0.0361805570917143
217,32,"between","1734","2","b c","3","a d",124,124,124,0.125074875882274,-0.382233115382656,0.351065942418606,0.900666820193716,0.702942776442156,0.726134639379532,0.703877341725085
217,32,"between","1735","2","b c","4","b d",124,124,124,1.45357288187508,0.609963240008182,0.120463803771089,0.148590991971599,0.543002342541395,0.904310724009708,0.888665767809771
217,32,"between","1736","3","a d","4","b d",124,124,124,1.3284980059928,0.992196355390838,0.471529746189696,0.186453408183585,0.323033951947506,0.638091086164428,0.674388283439981
218,8,"between","1737","5","a","6","b",28,28,28,-0.618605565710743,-0.850716927632037,-0.618605565710743,0.541176493470397,0.402143311029086,0.541176493470397,0.467673626817205
218,8,"between","1738","7","c","8","d",28,28,28,1.34983429390731,1.73574493035253,1.34983429390731,0.187881558292988,0.093603381022386,0.187881558292988,0.224006525982323
218,8,"between","1739","1","a c","2","b c",28,28,28,0.641991132512866,-0.48249162887563,0.0797603195402298,0.526100533037432,0.633207451076511,0.936995225579084,0.959129759129759
218,8,"between","1740","1","a c","3","a d",28,28,28,0.179757517103602,1.34641309018562,1.4888592980843,0.858637524888386,0.188968519953263,0.147702329956026,0.104895104895105
218,8,"between","1741","1","a c","4","b d",28,28,28,-0.205437162404118,0.62580930226365,0.345628051340997,0.838716875727879,0.536508311903109,0.732205617489875,0.959129759129759
218,8,"between","1742","2","b c","3","a d",28,28,28,-0.462233615409264,1.82890471906125,-1.40909897854407,0.647485588011175,0.0780843376699462,0.1698155703658,0.13038073038073
218,8,"between","1743","2","b c","4","b d",28,28,28,-0.847428294916984,1.10830093113928,0.265867731800768,0.403942153200122,0.277161489103679,0.792288991158121,0.959129759129759
218,8,"between","1744","3","a d","4","b d",28,28,28,-0.38519467950772,-0.720603787921968,-1.1432312467433,0.703003889040792,0.477126816555563,0.262623459652226,0.505361305361305
219,16,"between","1745","5","a","6","b",60,60,60,-0.514497247764207,-0.876987453502311,-0.514497247764207,0.608794420741079,0.383991420006103,0.608794420741079,0.500319533280087
219,16,"between","1746","7","c","8","d",60,60,60,-1.36961908279427,-1.24236782370705,-1.36961908279427,0.175910204203416,0.21893477199407,0.175910204203416,0.231205966048505
219,16,"between","1747","1","a c","2","b c",60,60,60,0.130110924804683,-1.22111923774971,-0.470542301318854,0.896913900210901,0.226817650931933,0.639673711934977,0.615563482282295
219,16,"between","1748","1","a c","3","a d",60,60,60,-0.0371745499441947,-1.47948217523393,-0.837565296347561,0.970469240363093,0.144243061605924,0.405598876180844,0.423019989056705
219,16,"between","1749","1","a c","4","b d",60,60,60,0.501856424246633,-1.49861048825823,-1.32692928971917,0.617605206363986,0.139217937229935,0.189559904359203,0.20987132187094
219,16,"between","1750","2","b c","3","a d",60,60,60,-0.167285474748878,-0.258362937484219,0.367022995028707,0.867707974229065,0.797011031452757,0.714893168613039,0.780443151705548
219,16,"between","1751","2","b c","4","b d",60,60,60,0.37174549944195,-0.277491250508524,-0.856386988400316,0.711391988925884,0.782356807874469,0.395191146059517,0.341380579725783
219,16,"between","1752","3","a d","4","b d",60,60,60,0.539030974190828,-0.0191283130243048,-0.489363993371609,0.591860046725247,0.984802213815504,0.626368338976759,0.696258329106361
220,40,"between","1753","5","a","6","b",156,156,156,-0.484407513814472,-0.663832311324964,-0.484407513814472,0.6287760932017,0.507777535580622,0.6287760932017,0.576869602382384
220,40,"between","1754","7","c","8","d",156,156,156,-2.21868316107714,-1.96186977048836,-2.21868316107714,0.0279521305927783,0.0515573109366607,0.0279521305927783,0.0308904549515327
220,40,"between","1755","1","a c","2","b c",156,156,156,0.341943042386656,-0.766672455991548,-0.206474942037025,0.732853969766458,0.444434936826894,0.836689173373866,0.859493380052207
220,40,"between","1756","1","a c","3","a d",156,156,156,0.191296806929598,-1.68452354560014,-1.34573079868838,0.84854181405156,0.0940801785098802,0.180341936103313,0.200090435313844
220,40,"between","1757","1","a c","4","b d",156,156,156,0.270206739788057,-1.85665174742583,-1.93600622121776,0.787358342010777,0.0652466095287835,0.0546749039692182,0.0476009249015286
220,40,"between","1758","2","b c","3","a d",156,156,156,-0.150646235457058,-0.917851089608591,1.13925585665135,0.880449401427875,0.360113708339591,0.256342791446261,0.307255144148607
220,40,"between","1759","2","b c","4","b d",156,156,156,-0.0717363025985993,-1.08997929143429,-1.72953127918073,0.942903652277271,0.277403069631645,0.0856920637550076,0.0741617924816483
220,40,"between","1760","3","a d","4","b d",156,156,156,0.0789099328584589,-0.172128201825694,-0.590275422529379,0.93720539225458,0.863559839968334,0.555860106694307,0.66319887137139
221,24,"between","1761","5","a","6","b",92,92,92,-1.54179782581181,-1.16073927780523,-1.54179782581181,0.126555487288668,0.248751000548824,0.126555487288668,0.152604536007369
221,24,"between","1762","7","c","8","d",92,92,92,0.803904253191413,0.56482408912853,0.803904253191413,0.423524605254458,0.573568093849461,0.423524605254458,0.547159339405805
221,24,"between","1763","1","a c","2","b c",92,92,92,-0.954848393127392,-1.61370215308086,-1.7082400512394,0.342156600196305,0.11001699368062,0.0909639030672563,0.0890301957343457
221,24,"between","1764","1","a c","3","a d",92,92,92,-0.759771839692763,-0.393544594954906,-0.259610950036382,0.449333515965985,0.694827864382631,0.795743955334665,0.814269220991486
221,24,"between","1765","1","a c","4","b d",92,92,92,-0.174542179388877,-0.421375670925353,-0.586720747082225,0.861822915104252,0.674463653408914,0.55882824555254,0.573959012946438
221,24,"between","1766","2","b c","3","a d",92,92,92,0.195076553434629,1.22015755812595,-1.44862910120302,0.845763187022506,0.225523593255796,0.150840996596821,0.159171691223494
221,24,"between","1767","2","b c","4","b d",92,92,92,0.780306213738514,1.1923264821555,1.12151930415718,0.437213676958826,0.236199582089225,0.264985646078685,0.272703911388575
221,24,"between","1768","3","a d","4","b d",92,92,92,0.585229660303886,-0.027831075970447,-0.327109797045843,0.559826017989242,0.977857163054334,0.744327945598136,0.75148727461787
222,32,"between","1769","5","a","6","b",124,124,124,0.500267752156493,0.809668272745294,0.500267752156493,0.617773250338335,0.419681853401676,0.617773250338336,0.546611201426042
222,32,"between","1770","7","c","8","d",124,124,124,-1.60387316344013,-1.07181103019457,-1.60387316344013,0.111286115102719,0.285886530800984,0.111286115102719,0.132699697655568
222,32,"between","1771","1","a c","2","b c",124,124,124,0.741257954290638,1.53474821950524,1.34826724043704,0.459938565907066,0.127393298385267,0.180030090660554,0.161615075721731
